Ticker,Name,Marketcap,Market
033290,코웰패션,6983억,코스닥
229640,LS전선아시아,4046억,코스피
001200,유진투자증권,4015억,코스피
024060,흥구석유,2505억,코스닥
340360,다보링크,851억,코스닥
110020,전진바이오팜,659억,코스닥
