Ticker,Name,Marketcap,Market
010060,OCI홀딩스,16987억,코스피
009970,영원무역홀딩스,11113억,코스피
223250,드림씨아이에스,1728억,코스닥
264850,이랜시스,1357억,코스닥
404950,DB금융스팩10호,197억,코스닥
